,residual
2008-08-08,-0.034370356194064255
2008-08-15,-0.04375032094841713
2008-08-22,0.029231703341047188
2008-08-29,0.018132441388246878
2008-09-05,0.024899636443913575
2008-09-12,0.039151999832762074
2008-09-19,-0.09165406687350952
2008-09-26,-0.02836494653313637
2008-10-03,-0.047678810199551336
2008-10-10,-0.28363057631310407
2008-10-17,-0.018429793741585376
2008-10-24,0.09263509057448338
2008-10-31,-0.0060824534456372925
2008-11-07,-0.1300473964173543
2008-11-14,-0.0027116516226226572
2008-11-21,0.015550041692440675
2008-11-28,-0.00607317609214264
2008-12-05,-0.07907633741012432
2008-12-12,0.0029265588208202686
2008-12-19,0.09650834181918366
2008-12-26,-0.010913256811883931
2009-01-02,0.003938203091889414
2009-01-09,0.09059614082054512
2009-01-16,0.020291337223209527
2009-01-23,-0.055022994834440175
2009-01-30,0.036772542113083784
2009-02-06,-0.056052973190893085
2009-02-13,0.02997917550762841
2009-02-20,-0.11280379596847068
2009-02-27,0.06793519766734146
2009-03-06,-0.028531433022802144
2009-03-13,0.00027404123337049224
2009-03-20,0.04410770287755206
2009-03-27,-0.040434709184183903
2009-04-03,-0.033860396544757254
2009-04-10,-0.021446694070066163
2009-04-17,-0.017176761627959225
2009-04-24,0.013752991636250766
2009-05-01,-0.01376269446124645
2009-05-08,-0.002885145121039434
2009-05-15,-0.011672441197663974
2009-05-22,0.019597599781511876
2009-05-29,0.006279799370844441
2009-06-05,0.04530714561377891
2009-06-12,0.02245803870929375
2009-06-19,-0.031788655729118265
2009-06-26,-0.015901939895532347
2009-07-03,-0.03241872541379831
2009-07-10,-0.025247842141557397
2009-07-17,0.014465593150177147
2009-07-24,0.012058636447423332
2009-07-31,-0.013520845704680928
2009-08-07,0.028183750628047566
2009-08-14,0.05789541981251822
2009-08-21,0.008097713034138865
2009-08-28,0.009474138420060396
2009-09-04,0.031019396410281952
2009-09-11,-0.00019265503610277346
2009-09-18,0.014254333760649107
2009-09-25,-0.08422240599864161
2009-10-02,0.06311151057175557
2009-10-09,-0.008885624795128
2009-10-16,0.025403778137521815
2009-10-23,0.05277243907833018
2009-10-30,0.013955502676511022
2009-11-06,-0.0006958388343905053
2009-11-13,-0.013249076557590556
2009-11-20,0.03473263598566767
2009-11-27,0.029458831377346506
2009-12-04,0.036197665680471
2009-12-11,0.026232247328446645
2009-12-18,0.03785972441539709
2009-12-25,0.07398177214257884
2010-01-01,0.04325109391877713
2010-01-08,0.05985478925355725
2010-01-15,-0.1440813856815053
2010-01-22,0.08276378499731463
2010-01-29,0.07129801563114091
2010-02-05,0.05503252964012173
2010-02-12,-0.1154035816875445
2010-02-19,-0.08972128596488482
2010-02-26,0.02044140629455904
2010-03-05,-0.03392992107189219
2010-03-12,-0.12179616459347753
2010-03-19,0.02901976380098681
2010-03-26,-0.03125686224284352
2010-04-02,0.001790127095696814
2010-04-09,0.0075884694915502315
2010-04-16,-0.026372279713302804
2010-04-23,-0.0022355612014433035
2010-04-30,-0.009212406210433066
2010-05-07,0.03956257001671326
2010-05-14,0.04933431888006545
2010-05-21,-0.04689655060900888
2010-05-28,0.04344695077547378
2010-06-04,-0.006314793506939864
2010-06-11,-0.0378601739114246
2010-06-18,-0.06765498148392646
2010-06-25,0.0015001541200572177
2010-07-02,-0.004848428402965732
2010-07-09,-0.035812559162919144
2010-07-16,-0.0010491425926550946
2010-07-23,0.03629134906376774
2010-07-30,0.03769243887896789
2010-08-06,-0.004514050202645725
2010-08-13,-0.019453071594244475
2010-08-20,0.02139858535888073
2010-08-27,0.007271592121165904
2010-09-03,-0.00987763322852464
2010-09-10,0.008085606593086991
2010-09-17,0.02484233708149075
2010-09-24,0.034562496992809555
2010-10-01,0.027707958296621538
2010-10-08,0.021174860909589865
2010-10-15,-0.03487432140767455
2010-10-22,0.010817409892780683
2010-10-29,0.009653703663325963
2010-11-05,0.0004363413536430105
2010-11-12,-0.004156112796338984
2010-11-19,-0.017220015284090895
2010-11-26,0.015508669026852662
2010-12-03,-0.0759875047458316
2010-12-10,0.00730236697844755
2010-12-17,0.025671280479135694
2010-12-24,0.01393265661314902
2010-12-31,-0.0014851698627051935
2011-01-07,-0.006844602358076823
2011-01-14,0.005397706877174446
2011-01-21,0.014085136244257557
2011-01-28,-0.024321109832704968
2011-02-04,-0.019192925983349207
2011-02-11,0.0038849743435240836
2011-02-18,-0.0062007980480458524
2011-02-25,0.13695358281810677
2011-03-04,-0.17943152055041933
2011-03-11,-0.02052180723515784
2011-03-18,0.13136719454005585
2011-03-25,-0.1326930611632402
2011-04-01,-0.017566023993150326
2011-04-08,-0.021136454035802776
2011-04-15,0.012867585372291934
2011-04-22,0.062473665201277395
2011-04-29,0.08409533818785864
2011-05-06,0.016107388970533876
2011-05-13,0.0771889126883245
2011-05-20,-0.012307849158901263
2011-05-27,-0.03440636827675281
2011-06-03,0.021950670400400885
2011-06-10,0.006655847118851588
2011-06-17,0.038349466746038674
2011-06-24,0.04083894805962385
2011-07-01,-0.039064763676318615
2011-07-08,-0.025632578358339098
2011-07-15,-0.018596869066907606
2011-07-22,-0.017608203608401318
2011-07-29,0.049471835692128874
2011-08-05,0.04783879164214233
2011-08-12,0.008778943098194603
2011-08-19,0.008654139784655568
2011-08-26,-0.04369288207193178
2011-09-02,-0.011586962655234734
2011-09-09,0.019521137879245254
2011-09-16,0.016911854511240776
2011-09-23,-0.032156014448841086
2011-09-30,0.017023490681945086
2011-10-07,-0.07461665645941351
2011-10-14,0.022624819048590483
2011-10-21,-0.042454086419886794
2011-10-28,-0.013582483222198016
2011-11-04,-0.05582699003480007
2011-11-11,0.02774779013503781
2011-11-18,0.01123563724983545
2011-11-25,-0.002882059854360186
2011-12-02,-0.050973319431366626
2011-12-09,-0.003249184002132699
2011-12-16,-0.0686931670306894
2011-12-23,-0.02588762100878439
2011-12-30,0.039560089516927466
2012-01-06,-0.10801762184330754
2012-01-13,-0.025176709940610387
2012-01-20,-0.0029285494203916684
2012-01-27,-0.0013032050021766217
2012-02-03,-0.03465388155913951
2012-02-10,-0.09722171487478692
2012-02-17,-0.10532006759419965
2012-02-24,0.057058262711955576
2012-03-02,0.006407675717064132
2012-03-09,0.09213642662987787
2012-03-16,-0.048512298008915655
2012-03-23,0.041155315709364926
2012-03-30,-0.014950965944918293
2012-04-06,-0.039129829498855795
2012-04-13,0.013103511107789734
2012-04-20,-0.0017600225781864154
2012-04-27,-0.04434160957911093
2012-05-04,-0.09259662468686947
2012-05-11,-0.011099561216280529
2012-05-18,-0.05055531809393421
2012-05-25,-0.09920249825654226
2012-06-01,-0.04914096453666228
2012-06-08,0.04890156321533101
2012-06-15,0.03977459850335274
2012-06-22,0.08506744846433478
2012-06-29,-0.027074284864433862
2012-07-06,-0.034332001585823724
2012-07-13,0.004984942524510982
2012-07-20,0.03436737304043469
2012-07-27,-0.04369808739108649
2012-08-03,-0.03344395710849113
2012-08-10,0.004788332564093611
2012-08-17,-0.04455507359180255
2012-08-24,-0.13862926629708372
2012-08-31,0.07519774241504884
2012-09-07,0.0433782600956617
2012-09-14,-0.053742757964412635
2012-09-21,0.03146515698528063
2012-09-28,0.019976601987278575
2012-10-05,0.06972390800539485
2012-10-12,-0.040275165687236325
2012-10-19,0.05247602404335405
2012-10-26,0.06733381621292511
2012-11-02,0.01022969475513058
2012-11-09,-0.06942401788566632
2012-11-16,-0.03264406166810474
2012-11-23,-0.061537356915093655
2012-11-30,-0.037284731156065454
2012-12-07,-0.08443748812026097
2012-12-14,-0.00776221800154997
2012-12-21,0.08055645441208037
2012-12-28,0.04752352095935897
2013-01-04,-0.06205044818846328
2013-01-11,-0.019172654102923015
2013-01-18,-0.0014543811545344454
2013-01-25,0.018976723453142275
2013-02-01,0.01991977318581306
2013-02-08,-0.03723385115342659
2013-02-15,-0.001649671937346553
2013-02-22,0.0751235760087936
2013-03-01,0.04656455307325236
2013-03-08,0.018615395959811543
2013-03-15,0.028581122821501603
2013-03-22,0.060860854293825484
2013-03-29,0.01817098431713049
2013-04-05,-0.0007389776732982245
2013-04-12,0.07345747416243631
2013-04-19,0.01928592423130504
2013-04-26,-0.013782544990890822
2013-05-03,-0.032754394439429624
2013-05-10,0.0057994631681667075
2013-05-17,-0.0024549852007167416
2013-05-24,-0.0028265468685021444
2013-05-31,-0.00804881780818878
2013-06-07,-0.032582145193108425
2013-06-14,-0.06329436445389569
2013-06-21,-0.005000030896618823
2013-06-28,0.0017633962364845823
2013-07-05,-0.022927042012313992
2013-07-12,0.02032623466325545
2013-07-19,0.028356566218403767
2013-07-26,-0.026137791370494767
2013-08-02,0.020834291331309873
2013-08-09,0.05885484958112941
2013-08-16,0.03689426748760605
2013-08-23,0.05163487386056298
2013-08-30,0.015008167305935904
2013-09-06,-0.05502827109764352
2013-09-13,0.03189602983382156
2013-09-20,0.0007133808853245771
2013-09-27,-0.04810543455771499
2013-10-04,0.04104778203244086
2013-10-11,0.042151526152372165
2013-10-18,0.030847419224196315
2013-10-25,0.03941601939675521
2013-11-01,0.027175916622591112
2013-11-08,0.0449015413852456
2013-11-15,-0.007307828965580132
2013-11-22,-0.02270035910560675
2013-11-29,-0.02369031555904222
2013-12-06,0.07796779653040242
2013-12-13,0.06539088661658998
2013-12-20,-0.062402586521183245
2013-12-27,-0.012338765163963705
2014-01-03,0.02247737235549807
2014-01-10,0.06768000379720429
2014-01-17,0.09832372486291718
2014-01-24,0.13515997288413484
2014-01-31,0.07480336144197897
2014-02-07,0.12259431660896691
2014-02-14,-0.12472276375306213
2014-02-21,-0.17821606125664546
2014-02-28,-0.2495928022519509
2014-03-07,-0.0931055493773636
2014-03-14,-0.020170332102192212
2014-03-21,-0.012810780375949404
2014-03-28,0.021158463389008286
2014-04-04,0.0161664056018207
2014-04-11,0.014594017629439682
2014-04-18,-0.0026034802261278855
2014-04-25,-0.00775672967461194
2014-05-02,-0.032832296860765275
2014-05-09,-0.03546095872646182
2014-05-16,-0.054612311208365405
2014-05-23,0.049566092451858834
2014-05-30,0.005817586028789012
2014-06-06,-0.03881348313903121
2014-06-13,-0.013664737158179951
2014-06-20,0.03889021987297703
2014-06-27,0.022263257000126435
2014-07-04,-0.00844697128378491
2014-07-11,0.014492847728785563
2014-07-18,-0.012163258841570324
2014-07-25,-0.004142066613725293
2014-08-01,-0.006736693755470258
2014-08-08,0.010210363203542405
2014-08-15,0.020825257923844376
2014-08-22,-0.002724805571919342
2014-08-29,-0.01446707871179842
2014-09-05,0.05025046774136599
2014-09-12,0.049428703430544285
2014-09-19,0.01116753113393898
2014-09-26,-0.05738386203855428
2014-10-03,0.08229497616806458
2014-10-10,-0.09754948034289634
2014-10-17,-0.01224089488299096
2014-10-24,-0.056836171733894325
2014-10-31,0.044435069307901975
2014-11-07,-0.03766245064288842
2014-11-14,0.013284044173188847
2014-11-21,-0.06468747393494789
2014-11-28,0.06615780012477224
2014-12-05,-0.15929527425870948
2014-12-12,0.009986877501056646
2014-12-19,0.04853917418094078
2014-12-26,-0.021527459944198357
2015-01-02,-0.011697992207003405
2015-01-09,0.025712433941382284
2015-01-16,0.016592399825903437
2015-01-23,0.04080115538982981
2015-01-30,-0.004310676062970309
2015-02-06,-0.011209638370839325
2015-02-13,-0.014996356918234532
2015-02-20,0.06338178100402703
2015-02-27,0.05920297529585172
2015-03-06,-0.010168412238277469
2015-03-13,-0.017896238753608462
2015-03-20,-0.011262796249039253
2015-03-27,0.011958594503465703
2015-04-03,-0.026777502617308713
2015-04-10,-0.006778629160739014
2015-04-17,-0.004953555725763947
2015-04-24,-0.015118406474334933
2015-05-01,-0.043602105978193695
2015-05-08,-0.060338260601319305
2015-05-15,-0.013476645953152733
2015-05-22,-0.04960601324207953
2015-05-29,0.013673958111558415
2015-06-05,-0.08537791426436014
2015-06-12,0.05117172682706689
2015-06-19,-0.038891465548839765
2015-06-26,0.051799194930565895
2015-07-03,0.039486679089943244
2015-07-10,0.012499006188290751
2015-07-17,0.029730370560077823
2015-07-24,0.005449440561487273
2015-07-31,-0.0330922244707651
2015-08-07,0.024552964874871963
2015-08-14,0.012642547967721574
2015-08-21,0.014052015023718056
2015-08-28,-0.01890294620442423
2015-09-04,0.019815650847502364
2015-09-11,0.020757238353653062
2015-09-18,0.023284623650767
2015-09-25,0.010790953781791512
2015-10-02,0.0025590828116184294
2015-10-09,-0.02096095848960111
2015-10-16,-0.027880822215102796
2015-10-23,0.009475862888705222
2015-10-30,-0.00025236436895065273
2015-11-06,0.026657992266193753
2015-11-13,0.0022209388685842657
2015-11-20,0.012757574497617885
2015-11-27,0.0003719752736051074
2015-12-04,0.01570832268007122
2015-12-11,-0.007662916145565468
2015-12-18,-0.017441776698199907
2015-12-25,0.01613589844155361
2016-01-01,0.027008475655325326
2016-01-08,-0.011169708041423143
2016-01-15,-0.029935471072175812
2016-01-22,0.01330853919479924
2016-01-29,0.004121185064493327
2016-02-05,0.03993973062777356
2016-02-12,-0.008527019810754155
2016-02-19,0.057547089025385134
2016-02-26,0.03934608823266256
2016-03-04,0.01099607229927474
2016-03-11,-0.0020329767164875
2016-03-18,-0.0015678242396414133
2016-03-25,-0.0037712528071602303
2016-04-01,0.007773263379191764
2016-04-08,-0.039506007370053886
2016-04-15,0.0007156519017661456
2016-04-22,-0.007270687593639247
2016-04-29,0.008170334253035871
2016-05-06,0.002292689241718937
2016-05-13,0.02759056813205668
2016-05-20,0.000980375893485319
2016-05-27,-0.006338562558108385
2016-06-03,-0.03039001063364999
2016-06-10,-0.006276129022003918
2016-06-17,0.019131793457737745
2016-06-24,0.03559203851254539
2016-07-01,-0.024723206095456418
2016-07-08,0.0038208143794045135
2016-07-15,-0.027438385097035778
2016-07-22,0.0032966243260283967
2016-07-29,-0.027215249409662134
2016-08-05,-0.013662010073846265
2016-08-12,-0.019770601930379716
2016-08-19,-0.04380137422653568
2016-08-26,0.002369659027292137
2016-09-02,0.01024244108688993
2016-09-09,0.002166552635919805
2016-09-16,0.03875591070466328
2016-09-23,0.014560623026831254
2016-09-30,0.012265802087699673
2016-10-07,0.014534253205123804
2016-10-14,0.016181567028780264
2016-10-21,0.004578072420331369
2016-10-28,0.0021876725493217286
2016-11-04,0.03632186029490492
2016-11-11,-0.02024245746779041
2016-11-18,-0.028324916482230678
2016-11-25,-0.006184491797239011
2016-12-02,-0.0006453889990567507
2016-12-09,0.017644428558617142
2016-12-16,0.000907323130519111
2016-12-23,0.023924553060345577
2016-12-30,0.0396656640072085
2017-01-06,0.020821247681979793
2017-01-13,0.016347152062358372
2017-01-20,0.032226973569760564
2017-01-27,0.08799634331171668
2017-02-03,0.058321128341327855
2017-02-10,-0.08777584379665226
2017-02-17,-0.032502861796160576
2017-02-24,-0.06473164717191193
2017-03-03,-0.046816240211595694
2017-03-10,0.07245698029397618
2017-03-17,-0.042902814059827765
2017-03-24,-0.02381105091680502
2017-03-31,0.005887678599429069
2017-04-07,0.017670607422813456
2017-04-14,0.03129950934913994
2017-04-21,-0.0074946363313700415
2017-04-28,-0.0038444466579458103
2017-05-05,0.0304924973612809
2017-05-12,-0.0019044102200005408
2017-05-19,0.01888078628851575
2017-05-26,0.010485005877246767
2017-06-02,-0.024879144645409967
2017-06-09,8.092460129538459e-05
2017-06-16,0.0028540893495512254
2017-06-23,-0.0032758625410320708
2017-06-30,0.0007054811195579269
2017-07-07,-0.004508088296160895
2017-07-14,0.025628924138765052
2017-07-21,0.01977082320480905
2017-07-28,0.024030128730665457
2017-08-04,0.008131352461740904
2017-08-11,0.04399618565230212
2017-08-18,-0.005355754302205584
2017-08-25,-0.005806862802747337
2017-09-01,0.023047076326065175
2017-09-08,0.01144334443974293
2017-09-15,0.028595677806834918
2017-09-22,0.02930065992080133
2017-09-29,0.0021133811886571152
2017-10-06,0.03490874665657995
2017-10-13,-0.0014241791991355113
2017-10-20,-0.05628605839622869
2017-10-27,0.07562735367397921
2017-11-03,-0.04967077917150786
2017-11-10,0.004882286046694051
2017-11-17,0.03809998976491902
2017-11-24,-0.020359823162893642
2017-12-01,-0.01807893800426541
2017-12-08,-0.02265118838880098
2017-12-15,-0.06035611269697905
2017-12-22,0.039890742379382504
2017-12-29,-0.0018741292457492564
2018-01-05,-0.062043826298622484
2018-01-12,-0.04696711151966282
2018-01-19,-0.0075374324659091
2018-01-26,-0.11203554926756754
2018-02-02,0.02470380697992236
2018-02-09,0.002734558200324866
2018-02-16,0.05645369541557854
2018-02-23,0.012190863285660658
2018-03-02,-0.05092135252675145
2018-03-09,-0.02370937851752919
2018-03-16,0.05889513776648758
2018-03-23,-0.0060624710798962145
2018-03-30,-0.028335965033639998
2018-04-06,-0.050795399629646076
2018-04-13,0.034471301255322495
2018-04-20,-0.01918865419298843
2018-04-27,0.10354558043269657
2018-05-04,-0.04910108178787276
2018-05-11,0.00043540821471366176
2018-05-18,0.05256436304608825
2018-05-25,0.011761426983887602
2018-06-01,0.020757026142532387
2018-06-08,-0.03213146903803499
2018-06-15,-0.014631979739381462
2018-06-22,-0.029967478040389572
2018-06-29,0.03995693687720392
2018-07-06,0.02799890658826154
2018-07-13,-0.026491437862905864
2018-07-20,0.0029672426290111575
2018-07-27,0.04132110147255963
2018-08-03,-0.012380740742860774
2018-08-10,0.026189709297176234
2018-08-17,-0.012896319229146025
2018-08-24,0.010725727601847868
2018-08-31,0.00887004077928566
2018-09-07,0.024515541012824826
2018-09-14,-0.006438065295458761
2018-09-21,-0.041783639286610885
2018-09-28,0.009742477163922736
2018-10-05,-0.06283337082826845
2018-10-12,-0.05566456694032573
2018-10-19,-0.020308478382812023
2018-10-26,-0.06999014444270857
2018-11-02,0.016964839881547067
2018-11-09,-0.06057093845588435
2018-11-16,0.06701759287889919
2018-11-23,0.016902777406176628
2018-11-30,-0.029541934303650375
2018-12-07,-0.0004569876707656295
2018-12-14,-0.0017901600959027153
2018-12-21,0.008096329147551429
2018-12-28,0.004760579811940557
2019-01-04,-0.03396137799502008
2019-01-11,0.0074375531691105445
2019-01-18,-0.0331611041258294
2019-01-25,0.010472464588143549
2019-02-01,0.014619544836118714
2019-02-08,-0.10408678043957331
2019-02-15,0.05151987259639257
2019-02-22,0.0754819806268282
2019-03-01,-0.011005863907462943
2019-03-08,-0.0046859028028287675
2019-03-15,-0.004734836142541443
2019-03-22,-0.0462742986171808
2019-03-29,-0.021463836117692203
2019-04-05,-0.05049679400620799
2019-04-12,0.0261418803101795
2019-04-19,-0.03967282516980608
2019-04-26,0.022586060533815733
2019-05-03,-0.053251062042848796
2019-05-10,0.03318741789093538
2019-05-17,-0.039578168882132614
2019-05-24,-0.0181812734610185
2019-05-31,-0.001950814125987077
2019-06-07,-0.01201548285385795
2019-06-14,-0.030531193524710842
2019-06-21,-0.0012982134595356243
2019-06-28,-0.0051475151732359725
2019-07-05,0.00568558472906755
2019-07-12,-0.03248323478257853
2019-07-19,0.07521007141990255
2019-07-26,-0.02770342060945763
2019-08-02,-0.04004913861090026
2019-08-09,-0.029628115622173157
2019-08-16,-0.062430542748168893
2019-08-23,0.031514364354889246
2019-08-30,-0.017789860929706525
2019-09-06,0.003214290273484244
2019-09-13,0.0022421967588587832
2019-09-20,-0.010757242777520215
2019-09-27,0.028041095673463523
2019-10-04,0.014137199026251601
2019-10-11,0.02551612515694457
2019-10-18,0.00578582464271421
2019-10-25,-0.014478299813916518
2019-11-01,0.05952745851783031
2019-11-08,0.007085881945256389
2019-11-15,0.008159341090396066
2019-11-22,-0.003575997981436818
2019-11-29,-0.0008604792015288742
2019-12-06,-0.059528433916742673
2019-12-13,-0.013066523075830005
2019-12-20,-0.03142184650882651
2019-12-27,-0.05692825269206775
